course_id,course_title,url,price,level,content_duration,subject
1245356,Photoshop - Revelando os segredos das Fusﾃｵes,https://www.udemy.com/curso-de-photoshop-gratuito/,20,Expert Level,3.5 hours,Graphic Design
1092766,Create Mobile App Design from Scratch in Photoshop,https://www.udemy.com/create-mobile-app-design-from-scratch-in-photoshop/,125,Beginner Level,2.5 hours,Graphic Design
364986,Apple Watch Design,https://www.udemy.com/apple-watch-design/,20,All Levels,4 hours,Graphic Design
908664,Word Swag : Create Stunning Images with the Word Swag App,https://www.udemy.com/word-swag/,100,All Levels,1 hour,Graphic Design
1234108,How to Draw Majestic Animals: Dogs,https://www.udemy.com/how-to-draw-dogs/,35,All Levels,1 hour,Graphic Design
47004,Photoshop Course: Design an eBook Cover in Photoshop,https://www.udemy.com/ebook-cover-design/,50,All Levels,3 hours,Graphic Design
327666,Digital Art for Beginners,https://www.udemy.com/digital-art-101-from-beginner-to-pro/,150,Beginner Level,15 hours,Graphic Design
1068902,Learn How To Design a Logo in Adobe Illustrator in 30 Mins,https://www.udemy.com/30minlogo/,50,Beginner Level,30 mins,Graphic Design
1076222,The most popular techniques in Photoshop,https://www.udemy.com/the-most-popular-techniques-in-photoshop/,20,Intermediate Level,1 hour,Graphic Design
278948,Become a Professional Graphic Designer,https://www.udemy.com/become-a-professional-graphic-designer-udemy/,35,All Levels,20.5 hours,Graphic Design
1013676,Adobe Illustrator CC 2017 for beginners,https://www.udemy.com/adobe-illustrator-cc-2017/,195,Beginner Level,1.5 hours,Graphic Design
62497,How to Draw Cute Cartoon Characters,https://www.udemy.com/draw-cute-characters/,55,All Levels,2 hours,Graphic Design
1182900,How to Create awesome Cinema-graph With Adobe Photoshop?,https://www.udemy.com/how-to-create-awesome-cinema-graph-with-adobe-photoshop/,20,Beginner Level,1 hour,Graphic Design
1178226,Learn to Create a Mandala with Adobe Illustrator,https://www.udemy.com/learn-to-create-a-mandala-with-adobe-illustrator/,50,All Levels,4.5 hours,Graphic Design
1165268,15  Motion Graphic Elements in After Effect (Series 2),https://www.udemy.com/15-motion-graphic-elements-in-after-effect-series-2/,30,Intermediate Level,3 hours,Graphic Design
1133648,Fantasy map design,https://www.udemy.com/fantasy-map-design/,30,All Levels,2.5 hours,Graphic Design
471136,Creating 2D Game Assets,https://www.udemy.com/creating-2d-game-assets/,25,All Levels,2 hours,Graphic Design
63712,create 9 professional logo design full version,https://www.udemy.com/create-9-professional-logo-design-full-version-beginner/,35,All Levels,2 hours,Graphic Design
1055424,Stencil - Simple Graphic Design For Entrepreneurs,https://www.udemy.com/stencil-graphic-design/,95,All Levels,1 hour,Graphic Design
843620,Learn Adobe InDesign from Scratch,https://www.udemy.com/learn-adobe-indesign-from-scratch/,40,Beginner Level,4.5 hours,Graphic Design
1153326,Getting the Life of an Instructional Designer,https://www.udemy.com/getting-the-life-of-an-instructional-designer/,40,All Levels,1.5 hours,Graphic Design
551964,Drawing for All Levels: How to Design Cartoon Women,https://www.udemy.com/drawing-for-all-levels-how-to-design-cartoon-women/,20,All Levels,1.5 hours,Graphic Design
1104858,Photoshop Tools 101,https://www.udemy.com/photoshoptools101/,50,All Levels,3 hours,Graphic Design
517866,How to create gif animation in photoshop,https://www.udemy.com/how-to-create-gif-animation-in-photoshop/,20,All Levels,1 hour,Graphic Design
1036766,How to Color Comic Books... with a Mouse,https://www.udemy.com/how-to-color-comic-books-with-a-mouse/,30,All Levels,2 hours,Graphic Design
337072,Bestseller! Learn Photoshop in 1 Hour (No Experience Needed),https://www.udemy.com/learn-photoshop-in-one-hour-no-experience-needed/,200,Beginner Level,6.5 hours,Graphic Design
737642,How To Design A Fortune 500 Logo in Illustrator,https://www.udemy.com/logo-logo-design-logos-logo-maker-graphic-design-logo-creator/,195,Intermediate Level,5 hours,Graphic Design
520766,Canva : Graphic Design Theory Volume2,https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-2/,200,All Levels,2 hours,Graphic Design
757900,Canva : Book Cover Design,https://www.udemy.com/canva-book-cover-design/,100,Beginner Level,2 hours,Graphic Design
978576,The Complete Figure Drawing Course HD,https://www.udemy.com/the-complete-figure-drawing-course-hd/,50,Beginner Level,78.5 hours,Graphic Design
961684,Mastering Logo Design - 20 Projects step-by-step,https://www.udemy.com/mastering-logo-designing-20-projects-step-by-step/,200,All Levels,7.5 hours,Graphic Design
371490,Graphic Design: Create Animated GIF Ad Banners in Photoshop,https://www.udemy.com/create-cool-animated-gif-advertising-banners-with-photoshop/,20,All Levels,1 hour,Graphic Design
1134692,Learn Inkscape : Design Logos and Game Arts,https://www.udemy.com/design-logos-and-game-arts-inkscape/,20,Beginner Level,1 hour,Graphic Design
507726,Typography: Learn the Basics to Build a Solid Foundation,https://www.udemy.com/typography-elements-course-a-beginner-guidelines-class/,35,Beginner Level,1 hour,Graphic Design
349586,Master Manga Studio 5: Bonus Drawing and Painting,https://www.udemy.com/master-manga-studio-5/,165,All Levels,8 hours,Graphic Design
1153710,Learn Adobe Photoshop from scratch to professional,https://www.udemy.com/learn-adobe-photoshop-hot-skill-of-today/,20,Beginner Level,3.5 hours,Graphic Design
1269190,7 Secrets To Designing In Black and White,https://www.udemy.com/secrets-to-designing-in-black-and-white/,100,All Levels,1.5 hours,Graphic Design
303042,Photoshop CS 6 ile Fotoﾄ殲af ﾄｰﾅ殕emenin Temelleri,https://www.udemy.com/photoshop-cs-6-ile-fotograf-islemenin-temelleri/,20,Beginner Level,6 hours,Graphic Design
647520,隱ｰ縺ｧ繧ゅｏ縺九ｋ Adobe Illustrator CS6,https://www.udemy.com/adobe-illustrator-cs6-j/,20,Beginner Level,3 hours,Graphic Design
681878,Devenez le king de l'illustration automobile,https://www.udemy.com/virtuel-car/,50,Beginner Level,4.5 hours,Graphic Design
873296,Corel Draw X7 Eﾄ殃timi (Temelden ﾄｰleri Seviyeye),https://www.udemy.com/coreldraw-x8-egitimi-temel/,105,All Levels,12 hours,Graphic Design
1164720,隹・牡荳ｭ郤ｧ隸ｾ遞・https://www.udemy.com/ixlnjjvn/,TRUE,5,1 hour,2017-03-31T17:19:38Z,1000
1019552,Drawing and paint  hot girl with photoshop,https://www.udemy.com/drawing-and-paint-hot-girl-with-photoshop/,35,All Levels,1.5 hours,Graphic Design
1147664,Photoshop CC Eﾄ殃tim Seti (YENﾄｰ),https://www.udemy.com/photoshop-cc-egitim-seti-yeni/,100,All Levels,16 hours,Graphic Design
948294,ﾙ・ｯﾘｮﾙ・ﾙ・・ﾘ｣ﾘｳﾘｧﾘｳﾙ韓ｧﾘｪ ﾘｧﾙ・・畏ｷﾙ畏ｴﾙ畏ｨ ﾙ・・・ｨﾘｪﾘｯﾘｦﾙ館・ﾙ・ぺｷ,https://www.udemy.com/arabic-photoshop-for-beginers-easy/,120,Beginner Level,1 hour,Graphic Design
393850,Creaciﾃｳn de iconos con Illustrator,https://www.udemy.com/creacion-de-iconos-con-illustrator/,20,All Levels,3 hours,Graphic Design
733878,Adobe Illustrator Course in Urdu Basics Level Training,https://www.udemy.com/adobe-illustrator-course-in-urdu-basics-level-training/,0,Beginner Level,1 hour,Graphic Design
860656,GraphicDesign Studio,https://www.udemy.com/graphic-design-studio/,95,Beginner Level,2.5 hours,Graphic Design
1246252,Aula de Photoshop - Aprenda como recortar imagens,https://www.udemy.com/aula-de-photoshop-aprenda-como-recortar-imagens/,65,Beginner Level,2 hours,Graphic Design
622122,Make your own great designs in PowerPoint: Quick & Easy,https://www.udemy.com/design-in-powerpoint/,20,Beginner Level,1 hour,Graphic Design
222976,Create Kindle eBook Covers with PowerPoint,https://www.udemy.com/create-kindle-ebook-covers-with-powerpoint/,30,All Levels,2 hours,Graphic Design
439968,Magazine Design: Start your own magazine in less than 24hrs,https://www.udemy.com/how-to-start-your-own-magazine/,20,All Levels,2 hours,Graphic Design
852060,Essential Skills for Designers - Adobe Bridge,https://www.udemy.com/essential-skills-for-designers-adobe-bridge/,20,All Levels,1 hour,Graphic Design
546848,Learn to code in Python and learn Adobe Photoshop today!,https://www.udemy.com/learn-to-code-in-python-and-learn-adobe-photoshop-today/,50,All Levels,2 hours,Graphic Design
81278,How to draw Caricatures,https://www.udemy.com/how-to-draw-caricatures/,20,All Levels,4 hours,Graphic Design
53556,Essential Skills for Designers - Working with Type,https://www.udemy.com/working-with-type/,45,All Levels,2 hours,Graphic Design
1158854,Affinity Designer for beginners,https://www.udemy.com/affinity-designer-for-beginners-dc/,20,Beginner Level,4.5 hours,Graphic Design
68876,How to Create Top Ranking Mobile App Icons - iOS Edition,https://www.udemy.com/appicondesigner/,35,All Levels,1 hour,Graphic Design
514496,Canva - Making Design Simple,https://www.udemy.com/design-with-canva/,20,All Levels,32 mins,Graphic Design
649404,Ribbon Lettering: From Sketch to Wordmark,https://www.udemy.com/ribbon-lettering-from-sketch-to-wordmark/,40,All Levels,43 mins,Graphic Design
108384,How to Make a Custom Graphic ,https://www.udemy.com/customgraphicsforbusiness/,20,Beginner Level,1 hour,Graphic Design
753934,Create Flat Designs with Inkscape ,https://www.udemy.com/create-flat-designs-with-inkscape/,30,Beginner Level,1.5 hours,Graphic Design
206592,:::Beginners Guide To Creating Amazing Images with Canva:::,https://www.udemy.com/beginners-guide-to-creating-amazing-images-with-canva/,25,Beginner Level,1 hour,Graphic Design
15467,Learn To Draw - The COMIC BOOK STYLE,https://www.udemy.com/learn-to-draw/,55,All Levels,2 hours,Graphic Design
983444,Adobe Illustrator Vectors For Hand Letterers,https://www.udemy.com/adobe-illustrator-vectors-for-hand-letterers/,100,Beginner Level,37 mins,Graphic Design
74782,How To Create Amazing YouTube Custom Thumbnail Images,https://www.udemy.com/how-to-create-amazing-youtube-custom-thumbnail-images/,25,All Levels,1.5 hours,Graphic Design
456988,Graphic Design Bootcamp: Professional Workflow & Layout Tips,https://www.udemy.com/graphic-design-bootcamp-layout-and-workflow-basics/,20,All Levels,1.5 hours,Graphic Design
1049760,Promotional Design Master Class,https://www.udemy.com/promotional-design-master-class/,50,All Levels,2 hours,Graphic Design
808808,Introduction to GIMP 2.8: Tutorials for Beginners,https://www.udemy.com/introduction-to-gimp-for-beginners/,20,Beginner Level,3 hours,Graphic Design
599652,48 Logo Designs and Techniques,https://www.udemy.com/professional-logo-design-vol-2/,20,All Levels,9 hours,Graphic Design
524748,Photoshop JumpStart,https://www.udemy.com/photoshop-jumpstart/,20,Beginner Level,2 hours,Graphic Design
310652,How To Sell Practically Anything: Professional Design Mockup,https://www.udemy.com/how-to-sell-practically-anything-professional-design-mockup/,50,All Levels,2.5 hours,Graphic Design
946326,"Learn Calligraphy, Handwriting animation wz After Effects",https://www.udemy.com/animate_calligraphy_art/,40,All Levels,2.5 hours,Graphic Design
1146166,LaTeX A-Z: from beginner to advance in less than 3 hour,https://www.udemy.com/become-a-good-latex-user-to-create-professional-documents/,95,Beginner Level,3 hours,Graphic Design
1190334,Course Bundle | Exploring Art : Silhouette & Linear Line Art,https://www.udemy.com/course-bundle-exploring-art-silhouette-linear-line-art/,80,All Levels,1 hour,Graphic Design
895394,How To Build Your Own Web Banner Design Business,https://www.udemy.com/how-to-build-your-own-web-banner-design-business/,20,All Levels,1 hour,Graphic Design
1100628,Canva: Design and Sell Your Own Professional Canva Designs,https://www.udemy.com/canva-design-and-sell-your-own-professional-graphic-designs/,200,All Levels,3 hours,Graphic Design
996868,How to Design a Logo in Adobe Illustrator,https://www.udemy.com/logoworkshop/,100,All Levels,1 hour,Graphic Design
751230,Illustrator CC: Design and drawing from scratch to expert!,https://www.udemy.com/illustrator-cc-design-and-drawing-from-scratch-to-expert/,150,Beginner Level,11 hours,Graphic Design
356840,Logo design: How To Design an Awesome Logo in Illustrator,https://www.udemy.com/designing-logos-learning-illustrator/,195,All Levels,5.5 hours,Graphic Design
269082,Photoshop: Real World Hands-on Freelance Mastery,https://www.udemy.com/photoshop-real-world-hands-on-graphic-and-web-design/,105,All Levels,2.5 hours,Graphic Design
449788,Graphic Design: Beginner's Graphic Design Guide to Photoshop,https://www.udemy.com/how-to-use-adobe-photoshop-for-beginners/,25,All Levels,1 hour,Graphic Design
792232,Most Wanted Flat Design Techniques,https://www.udemy.com/flat-design-flat-ui-design-flat-colors-flat-design-illustrator/,195,Intermediate Level,4.5 hours,Graphic Design
1164876,3DS MAX - Learn 3Ds MAX tutorial for Beginners in Urdu Hindi,https://www.udemy.com/learn-3ds-max-tutorial-for-beginners-in-urdu-hindi/,20,All Levels,4.5 hours,Graphic Design
861444,Design your own Social Media Logo Icons in Adobe Illustrator,https://www.udemy.com/design-social-media-logo-icons-in-adobe-illustrator/,50,Beginner Level,1.5 hours,Graphic Design
148982,Mashup - Transform a scanned sketch into a digital painting,https://www.udemy.com/mashup-transform-a-scanned-sketch-into-a-digital-painting/,20,Intermediate Level,2 hours,Graphic Design
861742,Motion Graphic With After Effect From Scratch in 5 Hours,https://www.udemy.com/motion-graphic-with-ae/,30,All Levels,4 hours,Graphic Design
817074,Introduction to Photoshop CC: Tutorials for Beginners,https://www.udemy.com/introduction-to-photoshop-cc-tutorials-for-beginners/,20,Beginner Level,1 hour,Graphic Design
286160,Making Killer Images in Photoshop that WOW Clients!,https://www.udemy.com/killer-photoshop-images/,95,Intermediate Level,5 hours,Graphic Design
788722,Simple Photoshop CC: Smart Objects,https://www.udemy.com/simple-photoshop-cc-smart-objects/,20,Intermediate Level,30 mins,Graphic Design
1008654,Learn Photo Manipulation - Build 3 projects,https://www.udemy.com/learn-photo-manipulation-build-3-projects/,40,All Levels,2.5 hours,Graphic Design
964478,Zombie Apocalypse Photoshop Actions,https://www.udemy.com/zombie-apocalypse-photoshop-actions/,50,All Levels,1.5 hours,Graphic Design
953220,Creative Perspective Illustration with GIMP,https://www.udemy.com/creative-perspective/,50,All Levels,6.5 hours,Graphic Design
64078,iPhone icons in iOS7 - learn flat design,https://www.udemy.com/iphone-icon-secrets-flat-design/,20,All Levels,3 hours,Graphic Design
1046540,How to draw professional manga artwork by Punix,https://www.udemy.com/punix_drawface/,35,Beginner Level,1.5 hours,Graphic Design
622284,How do I Create a Stylized Graphics from Images in Photoshop,https://www.udemy.com/how-do-i-create-a-stylized-graphics-from-images-in-photoshop/,50,All Levels,1 hour,Graphic Design
31150,Advance Design of Logos and Brand Identity   ,https://www.udemy.com/advance-design-of-logos-and-brand-identity/,20,All Levels,2 hours,Graphic Design
574132,Como utilizar o Corel Draw por completo!,https://www.udemy.com/como-utilizar-o-corel-draw-por-completo/,30,All Levels,7 hours,Graphic Design
724824,Photoshop縲荳ｭ邏夊・∽ｸ顔ｴ夊・′繝励Ο縺ｫ縺ｪ繧九◆繧√↓譛蠕後↓蟄ｦ縺ｶ縲瑚ｶ・ｵｶ謚蟾ｧ縲阪ユ繧ｯ繝九ャ繧ｯ,https://www.udemy.com/photoshop-s/,85,Intermediate Level,4.5 hours,Graphic Design
883324,Corel Draw X7: Mﾃ｣o na Massa,https://www.udemy.com/corel-draw-x7-mao-na-massa/,25,Beginner Level,4 hours,Graphic Design
502204,Dibujo digital bﾃ｡sico: cﾃｳmo ilustrar en Photoshop,https://www.udemy.com/dibujo-digital-basico-como-ilustrar-en-photoshop/,20,Beginner Level,5 hours,Graphic Design
283038,Adobe Illustrator CS6 ﾘｨﾘｧﾙ・・ｺﾘｩ ﾘｧﾙ・ｹﾘｱﾘｨﾙ韓ｩ,https://www.udemy.com/adobe-illustrator-cs6-kottab/,35,All Levels,8 hours,Graphic Design
650720,Creare un logo con Adobe Illustrator,https://www.udemy.com/crea-il-tuo-logo-con-adobe-illustrator/,0,All Levels,1 hour,Graphic Design
586680,Mestres do Photoshop,https://www.udemy.com/mestres-do-photoshop/,30,All Levels,5.5 hours,Graphic Design
899240,illustrator CC 2015.3 - Curso bﾃ｡sico de ferramentas,https://www.udemy.com/illustratorcc20153/,20,Beginner Level,1 hour,Graphic Design
520876,Plantillas Powerpoint para Publicar en Mercadolibre y Ebay,https://www.udemy.com/publicacion-rapida-y-profesional-en-mercadolibre/,35,All Levels,2 hours,Graphic Design
1083784,Crie seu Cartﾃ｣o de Visita no CorelDRAW X8,https://www.udemy.com/crie-seu-cartao-de-visita-no-coreldraw-x8/,20,Beginner Level,4 hours,Graphic Design
651352,Curso de Maya 3D,https://www.udemy.com/curso-de-maya-3d/,20,All Levels,4 hours,Graphic Design
968268,Photoshop: Organizaciﾃｳn de eventos y decoraciﾃｳn de fiestas,https://www.udemy.com/curso-de-photoshop-como-hacer-todo-para-tu-fiesta-tematica/,120,Beginner Level,8.5 hours,Graphic Design
479760,Podcast Cover Art | Design Like the Best,https://www.udemy.com/podcast-graphic-design/,20,All Levels,1 hour,Graphic Design
134690,Learn Drawing and Painting a Landscape with Oil Colours,https://www.udemy.com/learn-drawing-and-painting-a-landscape-with-oil-colours/,20,Intermediate Level,2 hours,Graphic Design
692918,Enhance your chroma key with an animated Slides background,https://www.udemy.com/enhance-your-chroma-key-with-an-animated-slides-background/,25,Intermediate Level,1 hour,Graphic Design
1092632,The Complete Motion Graphic Course,https://www.udemy.com/complete-motion-graphic-course/,65,All Levels,9.5 hours,Graphic Design
753154,Making Corporate Flyers in Photoshop,https://www.udemy.com/making-corporate-flyers-in-photoshop/,20,All Levels,31 mins,Graphic Design
46524,Rock-Solid Brands,https://www.udemy.com/rock-solid-brands/,20,Beginner Level,31 mins,Graphic Design
634480,Typographic Poster Design - From Sketch to Vector,https://www.udemy.com/typographic-poster-design-from-sketch-to-vector/,45,Intermediate Level,1.5 hours,Graphic Design
771044,"Make Money With Photoshop: Logos, Business Cards & Brochures",https://www.udemy.com/make-money-with-photoshop-logos-business-cards-brochures/,100,All Levels,5 hours,Graphic Design
497268,Photoshop the Art of Clipart,https://www.udemy.com/photoshop-the-art-of-clipart/,20,Beginner Level,1 hour,Graphic Design
435138,Adobe Illustrator Creative Cloud:  Mastering the Upgrades,https://www.udemy.com/learn-illustrator-cc-updates/,20,Intermediate Level,2 hours,Graphic Design
334530,Illustrator 101: Learn Quickly and Easily to create Artwork,https://www.udemy.com/make-money-freelancing-after-this-illustrator-course/,40,All Levels,1 hour,Graphic Design
904144,Design Your Own Fonts. Plus A Bunch Of Typography Secrets.,https://www.udemy.com/design-your-own-fonts/,40,All Levels,1 hour,Graphic Design
397946,Easy Steps To Become A Photoshop Expert,https://www.udemy.com/easy-steps-to-become-a-photoshop-expert/,20,All Levels,8 hours,Graphic Design
561800,Intro to Adobe Illustrator,https://www.udemy.com/intro-to-adobe-illustrator/,20,Beginner Level,6 hours,Graphic Design
810234,Beginners Guide: Photoshop Poster/Artwork,https://www.udemy.com/do-it-yourself-learn-photoshop-postersflyers-creation/,20,Beginner Level,1 hour,Graphic Design
559046,Basic Graphic Design for PowerPoint,https://www.udemy.com/basic-graphic-design-for-powerpoint/,20,Beginner Level,1 hour,Graphic Design
338308,Master Graphic Design Using Photoshop with Rachael,https://www.udemy.com/become-a-master-of-photoshop-in-3-hours-guaranteed/,25,All Levels,1.5 hours,Graphic Design
477634,Adobe Illustrator CC - Print Design for Beginners,https://www.udemy.com/adobe-illustrator-cc-print-design/,50,Beginner Level,6 hours,Graphic Design
913194,Adobe Illustrator | Master in 3D,https://www.udemy.com/adobe-illustrator-master-in-3d/,25,All Levels,32 mins,Graphic Design
429866,From Drawing to Illustration,https://www.udemy.com/from-drawing-to-illustration/,20,Beginner Level,6 hours,Graphic Design
632702,Adobe Suite : Unleash your creativity & benefit from it !,https://www.udemy.com/learn-to-animate-design-earn-up-to-100-per-hour/,200,All Levels,9.5 hours,Graphic Design
429366,Become a Logo Designer: Guide to Complimentary Logo Software,https://www.udemy.com/become-a-logo-designer-guide-to-complimentary-logo-software/,35,All Levels,2.5 hours,Graphic Design
433084,DIY Beautiful Social Graphics That Don't Require Photoshop,https://www.udemy.com/diy-beautiful-social-graphics-that-dont-require-photoshop/,20,All Levels,2.5 hours,Graphic Design
185092,Design while you learn InDesign CC,https://www.udemy.com/design-while-you-learn-indesign-cc/,20,Beginner Level,2.5 hours,Graphic Design
395652,R Graph Essentials,https://www.udemy.com/r-graph-essentials/,85,All Levels,2 hours,Graphic Design
943724,Car Sketching with Simple Analog Tools,https://www.udemy.com/car-sketching-with-markers/,40,All Levels,37 mins,Graphic Design
546124,Drawing Anime & Manga Style,https://www.udemy.com/drawing-anime-and-manga-style/,25,All Levels,8 hours,Graphic Design
876444,Inkscape 101 for Beginners - Design Vector Graphics,https://www.udemy.com/inkscape-101-for-beginners-design-vector-graphics/,195,Beginner Level,1 hour,Graphic Design
893978,"How to Fix Common Branding Mistakes, for Graphic Designers",https://www.udemy.com/how-to-fix-common-branding-mistakes-for-graphic-designers/,35,Intermediate Level,1.5 hours,Graphic Design
1249378,AutoCAD Course - Learn Online AutoCAD in Urdu Hindi,https://www.udemy.com/autocad-course-in-urdu-hindi/,0,All Levels,2 hours,Graphic Design
273256,Mind-Blowing Photoshop: Master Skills Season 1,https://www.udemy.com/mind-blowing-photoshop-master-skills-season-1/,20,All Levels,3 hours,Graphic Design
1240730,Architectural Drawing For Creatives,https://www.udemy.com/architectural-drawing-for-website-and-logo-designers/,195,All Levels,24 hours,Graphic Design
651014,Adobe Photoshop (Complete Beginner),https://www.udemy.com/learn-adobe-photoshop-complete-beginner-to-a-fricken-master/,200,Beginner Level,2 hours,Graphic Design
1236254,Character Design,https://www.udemy.com/character-design/,75,Intermediate Level,2 hours,Graphic Design
1201118,Icon Design Masterclass: Learn Icon Design Principles,https://www.udemy.com/icon-design-masterclass-learn-icon-design-principles/,40,Beginner Level,2.5 hours,Graphic Design
1227748,create stunning Photoshop compositions in minutes,https://www.udemy.com/create-impressive-photoshop-compositions-in-minutes/,20,All Levels,2 hours,Graphic Design
408118,Marvelous Logo Design,https://www.udemy.com/marvelous-logo-design/,20,All Levels,1.5 hours,Graphic Design
1258402,Canva Complete Course For Graphics Design | 20 Projects,https://www.udemy.com/canva-course-graphics-design/,20,All Levels,2.5 hours,Graphic Design
489114,The Complete Video Production Guide - Learn Top Video Tools,https://www.udemy.com/video-production-guide-learn-top-video-tools-to-create-awesome-videos/,195,All Levels,7.5 hours,Graphic Design
16689,Drawing With Confidence,https://www.udemy.com/drawing-with-confidence/,25,All Levels,2 hours,Graphic Design
1089062,Add realistic car paint to your pencil drawing in Photoshop!,https://www.udemy.com/colorize-your-pencil-drawing-in-photoshop/,25,Beginner Level,1 hour,Graphic Design
709160,T-Shirt Sales - Merch By Amazon Profit Formula With Canva,https://www.udemy.com/merch-by-amazon-quick-start-t-shirt-sales-using-canva-design/,20,All Levels,1 hour,Graphic Design
385662,Learn print production from start to finish,https://www.udemy.com/print-production/,35,All Levels,1 hour,Graphic Design
508570,Step by Step Gif animation in Photoshop,https://www.udemy.com/step-by-step-gif-animation-in-photoshop/,20,All Levels,1 hour,Graphic Design
934790,Adobe - Create a professional logo step-by-step (Farming),https://www.udemy.com/adobe-create-a-professional-logo-step-by-step-farming/,20,All Levels,1 hour,Graphic Design
1133716,Adobe Illustrator CC Advanced,https://www.udemy.com/adobe-illustrator-advanced/,30,Beginner Level,1.5 hours,Graphic Design
473474,Mastering Realistic Real Life Drawing with Pencil,https://www.udemy.com/mastering-realistic-real-life-drawing-with-pencil/,20,Beginner Level,39 mins,Graphic Design
1143032,Silhouettes that Sells,https://www.udemy.com/silhouettes-that-sells/,25,Beginner Level,1 hour,Graphic Design
121490,FullPage: The Complete Guide to Flat Websites,https://www.udemy.com/easy-flat-design/,20,All Levels,38 mins,Graphic Design
339560,How to design professional PowerPoint business presentation,https://www.udemy.com/how-to-design-professional-animated-powerpoint-presentation/,20,All Levels,1 hour,Graphic Design
659340,Pic Monkey for Beginners - Graphic Design and Photo Editing,https://www.udemy.com/pic-monkey-101/,20,Beginner Level,3 hours,Graphic Design
835082,Corel Painter 2016,https://www.udemy.com/corel-painter-2016/,40,All Levels,8 hours,Graphic Design
335902,eBook Cover Design,https://www.udemy.com/ebooks-cover-design/,20,Intermediate Level,1.5 hours,Graphic Design
441106,"Photoshop tips and tricks, how to change clothes",https://www.udemy.com/changing-clothes-with-photoshop/,20,All Levels,2 hours,Graphic Design
624356,How to make Better Compositions: Take your art to new height,https://www.udemy.com/better-compositions/,30,All Levels,32 mins,Graphic Design
456388,Adobe Photoshop CC | The Essential Guide,https://www.udemy.com/adobe-photoshop-cc-the-essential-guide/,20,All Levels,4.5 hours,Graphic Design
955242,Learn to Composite a 2D Action Shot in Photoshop,https://www.udemy.com/3dmotive-learn-to-composite-a-2d-action-shot-in-photoshop/,20,Beginner Level,1.5 hours,Graphic Design
496430,Infographic Design: How To Create Your Own Infographic,https://www.udemy.com/infographic-design-how-to-create-your-own-infographic/,20,All Levels,2 hours,Graphic Design
793246,Autodesk Inventor 2016 : Complete Guide ,https://www.udemy.com/learn-autodesk-inventor-2016/,20,Beginner Level,7.5 hours,Graphic Design
547190,Amazing Graphic Design for Beginners,https://www.udemy.com/amazing-graphic-design-for-beginners/,20,Beginner Level,42 mins,Graphic Design
696630,"7 Ways A Beginner Guitarist Can Sound Better, Instantly!",https://www.udemy.com/nationalguitaracademy/,0,Beginner Level,36 mins,Musical Instruments
643970,Instant Harmonica - Christmas. Play Jingle Bells Part 1 now,https://www.udemy.com/instant-harmonica-christmas-play-jingle-bells-part-1-now/,20,All Levels,42 mins,Musical Instruments
801486,Playing Piano:  Popular Pieces Vol. II,https://www.udemy.com/playing-piano-popular-pieces-volii/,150,Beginner Level,1.5 hours,Musical Instruments
455054,Ninja Chord Changes - Master your guitar chord changes,https://www.udemy.com/ninja-chord-changes/,30,Beginner Level,1.5 hours,Musical Instruments
1257976,Your First 10 Guitar Lessons - Learn how to play guitar,https://www.udemy.com/your-first-10-guitar-lessons-learn-how-to-play-guitar/,0,Beginner Level,1 hour,Musical Instruments
1253224,Pentatonic Scale Crash Course for Bass Guitar,https://www.udemy.com/pentatonic-scale-crash-course-for-bass-guitar/,0,Intermediate Level,1 hour,Musical Instruments
837722,Modal Theory for Guitar (Guitar Lessons from Lutz Academy),https://www.udemy.com/modal-theory-for-guitar/,50,All Levels,1.5 hours,Musical Instruments
631416,Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas,https://www.udemy.com/learn-piano-christmas-song-play-dreamy-piano-music-white-christmas/,80,All Levels,2 hours,Musical Instruments
149728,Learn Jazz Piano Today,https://www.udemy.com/learn-jazz-piano-with-willie-today/,50,All Levels,3 hours,Musical Instruments
195576,Learn To Play The Drums Without A Drum Kit,https://www.udemy.com/learn-to-play-the-drums-without-a-drum-kit/,25,All Levels,2 hours,Musical Instruments
1048302,Learn Travis Picking From Scratch,https://www.udemy.com/learn-travis-picking-from-scratch/,40,Intermediate Level,1.5 hours,Musical Instruments
560662,Instant Harmonica - how to get single notes in 5 easy steps,https://www.udemy.com/instant-harmonica-how-to-get-single-notes-in-5-easy-steps/,20,Beginner Level,38 mins,Musical Instruments
661814,Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings,https://www.udemy.com/piano-runs-fills-3-jazz-chromatic-chords-songs-ending/,70,All Levels,1 hour,Musical Instruments
640496,Teaching Music : Start teaching an instrument successfully.,https://www.udemy.com/teaching-piano-a-quick-guide-for-begginers/,30,Beginner Level,1.5 hours,Musical Instruments
1200374,Strumming from scratch - Rhythm guitar lesson for Beginners,https://www.udemy.com/strumming-from-scratch-rhythm-guitar-lesson-for-beginners/,0,Beginner Level,2 hours,Musical Instruments
101498,Blues Guitar Lessons - From Texas To Carolina,https://www.udemy.com/jim-bruce-blues-guitar-lessons-texas-carolina/,20,Intermediate Level,2.5 hours,Musical Instruments
729464,Instant Harmonica - play the groovy Beatles Yesterday today!,https://www.udemy.com/instant-harmonica-play-the-groovy-beatles-yesterday-today/,40,All Levels,1 hour,Musical Instruments
